x1,y1,x2,y2,intensity
0.12973,-0.211098,0.166412,-0.245075,1e-07
0.166412,-0.245075,0.193199,-0.287294,0
0.193199,-0.287294,0.222242,-0.327994,1e-07
0.222242,-0.327994,0.254574,-0.366134,0
0.254574,-0.366134,0.292792,-0.398374,1e-07
0.292792,-0.398374,0.322639,-0.438488,0
0.322639,-0.438488,0.344317,-0.483544,1e-07
0.344317,-0.483544,0.366224,-0.528489,0
0.366224,-0.528489,0.381386,-0.576135,1e-07
0.381386,-0.576135,0.388507,-0.625618,2.35875e-08
0,0,-0.0422835,0.0266853,2.35941e-08
-0.0422835,0.0266853,-0.0856398,0.0515898,1e-07
-0.0856398,0.0515898,-0.125611,0.0816278,0
-0.125611,0.0816278,-0.159065,0.118788,1e-07
-0.159065,0.118788,-0.200721,0.146442,0
-0.200721,0.146442,-0.238386,0.179326,1e-07
-0.238386,0.179326,-0.272259,0.216104,0
-0.272259,0.216104,-0.296481,0.259845,1e-07
-0.296481,0.259845,-0.324015,0.301581,0
-0.324015,0.301581,-0.356906,0.339239,1e-07
-0.356906,0.339239,-0.385589,0.380194,0
-0.385589,0.380194,-0.418712,0.417649,1e-07
-0.418712,0.417649,-0.456545,0.450337,2.35928e-08
0,0,-0.0346559,-0.0360412,2.30633e-08
-0.0346559,-0.0360412,-0.0748384,-0.0657964,1e-07
-0.0748384,-0.0657964,-0.12095,-0.0851286,0
-0.12095,-0.0851286,-0.170117,-0.0942186,1e-07
-0.170117,-0.0942186,-0.219247,-0.103504,0
-0.219247,-0.103504,-0.268287,-0.113255,1e-07
-0.268287,-0.113255,-0.314858,-0.131453,0
-0.314858,-0.131453,-0.363247,-0.14404,7.98062e-08
-0.363247,-0.14404,-0.410082,-0.161023,7.37552e-09
0,0,-0.00809717,-0.04934,2.30633e-08
-0.00809717,-0.04934,-0.0193744,-0.0980516,1e-07
-0.0193744,-0.0980516,-0.0303059,-0.146842,0
-0.0303059,-0.146842,-0.0386488,-0.196141,1e-07
-0.0386488,-0.196141,-0.0557775,-0.243116,0
-0.0557775,-0.243116,-0.0809769,-0.286301,1e-07
-0.0809769,-0.286301,-0.10711,-0.328928,0
-0.10711,-0.328928,-0.12883,-0.373964,6.63318e-08
-0.12883,-0.373964,-0.151283,-0.418639,0
-0.151283,-0.418639,-0.177086,-0.462228,8.50011e-09
0,0,0.0208786,0.0454322,2.35941e-08
0.0208786,0.0454322,0.0345196,0.0935354,1e-07
0.0345196,0.0935354,0.0538418,0.139651,0
0.0538418,0.139651,0.0689087,0.187327,1e-07
0.0689087,0.187327,0.0774965,0.236584,0
0.0774965,0.236584,0.0853704,0.28596,1e-07
0.0853704,0.28596,0.103717,0.332472,0
0.103717,0.332472,0.132654,0.373248,1e-07
0.132654,0.373248,0.167188,0.409406,0
0.167188,0.409406,0.196988,0.449556,1e-07
0.196988,0.449556,0.233168,0.484066,0
0.233168,0.484066,0.266531,0.521307,1e-07
0.266531,0.521307,0.289702,0.565614,0
0.289702,0.565614,0.316919,0.607558,1e-07
0.316919,0.607558,0.352962,0.642212,0
0.352962,0.642212,0.38099,0.683617,1e-07
0.38099,0.683617,0.407805,0.725819,0
0.407805,0.725819,0.424713,0.772873,1e-07
0.424713,0.772873,0.444897,0.81861,2.10614e-08
0,0,-0.0319561,0.0384553,2.35941e-08
-0.0319561,0.0384553,-0.0715116,0.069039,1e-07
-0.0715116,0.069039,-0.111026,0.0996763,0
-0.111026,0.0996763,-0.149494,0.131616,1e-07
-0.149494,0.131616,-0.184395,0.16742,0
-0.184395,0.16742,-0.226968,0.193641,1e-07
-0.226968,0.193641,-0.268217,0.2219,0
-0.268217,0.2219,-0.308772,0.251145,1e-07
-0.308772,0.251145,-0.341521,0.288928,0
-0.341521,0.288928,-0.367685,0.331535,1e-07
-0.367685,0.331535,-0.397917,0.37136,0
-0.397917,0.37136,-0.421982,0.415188,1e-07
-0.421982,0.415188,-0.440239,0.461736,0
-0.440239,0.461736,-0.454252,0.509732,1e-07
-0.454252,0.509732,-0.471158,0.556785,2.35926e-08
0,0,0.0281918,0.0412944,2.35941e-08
0.0281918,0.0412944,0.0603387,0.0795902,1e-07
0.0603387,0.0795902,0.0980887,0.112377,0
0.0980887,0.112377,0.131066,0.149959,1e-07
0.131066,0.149959,0.163995,0.187586,0
0.163995,0.187586,0.18992,0.230339,1e-07
0.18992,0.230339,0.223245,0.267615,0
0.223245,0.267615,0.248338,0.310862,1e-07
0.248338,0.310862,0.269448,0.356187,0
0.269448,0.356187,0.29001,0.401764,1e-07
0.29001,0.401764,0.318967,0.442525,0
0.318967,0.442525,0.356246,0.475845,1e-07
0.356246,0.475845,0.396453,0.505567,0
0.396453,0.505567,0.441721,0.526801,1e-07
0.441721,0.526801,0.48511,0.551647,0
0.48511,0.551647,0.526029,0.580382,1e-07
0.526029,0.580382,0.57283,0.597978,0
0.57283,0.597978,0.621043,0.611228,1e-07
0.621043,0.611228,0.670836,0.61577,0
0.670836,0.61577,0.720819,0.617058,6.9212e-08
0.720819,0.617058,0.770064,0.625714,0
0.770064,0.625714,0.819834,0.630507,7.08908e-09
0.819834,0.630507,0.867148,0.646675,3.54454e-09
0,0.5,0.0497428,0.505065,2.35941e-08
0.0497428,0.505065,0.0997249,0.506404,1e-07
0.0997249,0.506404,0.149602,0.509909,0
0.149602,0.509909,0.199396,0.505372,1e-07
0.199396,0.505372,0.248253,0.494746,0
0.248253,0.494746,0.295159,0.47743,1e-07
0.295159,0.47743,0.343355,0.464119,0
0.343355,0.464119,0.391787,0.451698,1e-07
0.391787,0.451698,0.438741,0.434513,0
0.438741,0.434513,0.487409,0.423047,1e-07
0.487409,0.423047,0.535067,0.407925,0
0.535067,0.407925,0.579846,0.38568,1e-07
0.579846,0.38568,0.627274,0.36985,0
0.627274,0.36985,0.673509,0.350815,1e-07
0.673509,0.350815,0.720967,0.335076,0
0.720967,0.335076,0.765113,0.311602,7.64043e-08
0,0.5,0.00481413,0.549768,2.30633e-08
0.00481413,0.549768,0.0193267,0.597615,1e-07
0.0193267,0.597615,0.0224879,0.647515,0
0.0224879,0.647515,0.0234376,0.697506,1e-07
0.0234376,0.697506,0.037127,0.745596,0
0.037127,0.745596,0.0613696,0.789325,1e-07
0.0613696,0.789325,0.0740494,0.837691,0
0.0740494,0.837691,0.076065,0.88765,8.51509e-08
0.076065,0.88765,0.0830719,0.937157,0
0.0830719,0.937157,0.0928395,0.986194,1.00762e-08
0.0928395,0.986194,0.109566,1.03331,5.03809e-09
0,0.5,-0.0312654,0.539019,2.30633e-08
-0.0312654,0.539019,-0.0646524,0.576239,1e-07
-0.0646524,0.576239,-0.103792,0.607353,0
-0.103792,0.607353,-0.141227,0.640499,1e-07
-0.141227,0.640499,-0.172178,0.679767,0
-0.172178,0.679767,-0.197101,0.723112,1e-07
-0.197101,0.723112,-0.224192,0.765137,0
-0.224192,0.765137,-0.244703,0.810737,8.51509e-08
-0.244703,0.810737,-0.259549,0.858482,0
-0.259549,0.858482,-0.284233,0.901964,1.50762e-08
-0.284233,0.901964,-0.318946,0.93795,7.53809e-09
0,0.5,0.023026,0.544382,2.35941e-08
0.023026,0.544382,0.0467861,0.588376,1e-07
0.0467861,0.588376,0.0768248,0.628347,0
0.0768248,0.628347,0.103658,0.670537,1e-07
0.103658,0.670537,0.121849,0.71711,0
0.121849,0.71711,0.149923,0.757781,7.57521e-08
0,0.5,0.0122179,0.451516,2.30633e-08
0.0122179,0.451516,0.0270914,0.403779,1e-07
0.0270914,0.403779,0.0496846,0.359175,0
0.0496846,0.359175,0.0710469,0.313968,1e-07
0.0710469,0.313968,0.0837811,0.265617,0
0.0837811,0.265617,0.095485,0.217006,1e-07
0.095485,0.217006,0.105999,0.168124,0
0.105999,0.168124,0.118017,0.11959,6.63318e-08
0.118017,0.11959,0.136268,0.0730398,0
0.136268,0.0730398,0.160231,0.029156,3.41272e-09
0.160231,0.029156,0.176234,-0.0182139,1.70636e-09
0,0.5,0.0447504,0.522302,2.35941e-08
0.0447504,0.522302,0.0926528,0.536633,1e-07
0.0926528,0.536633,0.135638,0.562173,0
0.135638,0.562173,0.175235,0.592702,1e-07
0.175235,0.592702,0.211622,0.626996,0
0.211622,0.626996,0.249727,0.659368,1e-07
0.249727,0.659368,0.289043,0.690259,0
0.289043,0.690259,0.332352,0.715245,1e-07
0.332352,0.715245,0.378629,0.734178,0
0.378629,0.734178,0.428153,0.741059,1e-07
0.428153,0.741059,0.478147,0.74029,0
0.478147,0.74029,0.528129,0.741647,1e-07
0.528129,0.741647,0.576593,0.753944,0
0.576593,0.753944,0.625108,0.766041,1e-07
0.625108,0.766041,0.673535,0.776065,2.31161e-08
0,0.5,-0.0427331,0.474041,2.35941e-08
-0.0427331,0.474041,-0.0855289,0.448185,1e-07
-0.0855289,0.448185,-0.12244,0.414457,0
-0.12244,0.414457,-0.149582,0.372466,1e-07
-0.149582,0.372466,-0.175336,0.329608,0
-0.175336,0.329608,-0.193881,0.283175,1e-07
-0.193881,0.283175,-0.204416,0.234297,0
-0.204416,0.234297,-0.222921,0.187847,1e-07
-0.222921,0.187847,-0.23705,0.139885,0
-0.23705,0.139885,-0.244126,0.0903885,1e-07
-0.244126,0.0903885,-0.249631,0.0406925,0
-0.249631,0.0406925,-0.256833,-0.00878608,1e-07
-0.256833,-0.00878608,-0.276372,-0.0548104,0
-0.276372,-0.0548104,-0.285717,-0.103929,1e-07
-0.285717,-0.103929,-0.288902,-0.153825,2.35914e-08
0,0.5,-0.0490863,0.490485,2.35941e-08
-0.0490863,0.490485,-0.0966986,0.475219,1e-07
-0.0966986,0.475219,-0.145926,0.466461,0
-0.145926,0.466461,-0.195872,0.468783,1e-07
-0.195872,0.468783,-0.243738,0.483235,0
-0.243738,0.483235,-0.287282,0.507809,1e-07
-0.287282,0.507809,-0.334277,0.524881,0
-0.334277,0.524881,-0.382361,0.538591,1e-07
-0.382361,0.538591,-0.427211,0.560692,0
-0.427211,0.560692,-0.46629,0.591882,7.64059e-08
0,0.5,-0.0037082,0.450138,2.30633e-08
-0.0037082,0.450138,-0.00774668,0.400301,1e-07
-0.00774668,0.400301,-0.0170263,0.35117,0
-0.0170263,0.35117,-0.036602,0.305161,1e-07
-0.036602,0.305161,-0.0616391,0.261881,0
-0.0616391,0.261881,-0.0893692,0.220275,1e-07
-0.0893692,0.220275,-0.126048,0.186295,0
-0.126048,0.186295,-0.166108,0.156318,6.93943e-08
0,0.5,-0.0491098,0.490607,2.35941e-08
-0.0491098,0.490607,-0.0990021,0.487327,1e-07
-0.0990021,0.487327,-0.147593,0.47554,0
-0.147593,0.47554,-0.195801,0.462273,1e-07
-0.195801,0.462273,-0.243482,0.447224,0
-0.243482,0.447224,-0.287581,0.423659,1e-07
-0.287581,0.423659,-0.33374,0.404441,0
-0.33374,0.404441,-0.37771,0.380637,1e-07
-0.37771,0.380637,-0.425528,0.366028,0
-0.425528,0.366028,-0.474383,0.355387,1e-07
-0.474383,0.355387,-0.523873,0.348262,0
-0.523873,0.348262,-0.571929,0.334486,7.63968e-08
0,1,0.0435247,0.975391,2.35941e-08
0.0435247,0.975391,0.0875755,0.951737,1e-07
0.0875755,0.951737,0.126212,0.92,0
0.126212,0.92,0.16741,0.891667,1e-07
0.16741,0.891667,0.202371,0.855922,0
0.202371,0.855922,0.238671,0.821537,1e-07
0.238671,0.821537,0.280308,0.793855,0
0.280308,0.793855,0.323944,0.769444,1e-07
0.323944,0.769444,0.366081,0.742527,2.3594e-08
0,1,0.00930954,0.950874,2.30633e-08
0.00930954,0.950874,0.0208169,0.902217,1e-07
0.0208169,0.902217,0.022852,0.852258,0
0.022852,0.852258,0.0185585,0.802443,1e-07
0.0185585,0.802443,0.0214526,0.752526,0
0.0214526,0.752526,0.0265241,0.702784,1e-07
0.0265241,0.702784,0.039954,0.654622,0
0.039954,0.654622,0.0631752,0.610185,6.9439e-08
0,1,-0.0485616,0.988093,2.35941e-08
-0.0485616,0.988093,-0.0985538,0.988975,1e-07
-0.0985538,0.988975,-0.147051,1.00114,0
-0.147051,1.00114,-0.194599,1.01661,1e-07
-0.194599,1.01661,-0.244272,1.02232,0
-0.244272,1.02232,-0.294258,1.02117,1e-07
-0.294258,1.02117,-0.342552,1.00822,0
-0.342552,1.00822,-0.391244,0.996854,1e-07
-0.391244,0.996854,-0.439982,0.985691,0
-0.439982,0.985691,-0.484251,0.962447,1e-07
-0.484251,0.962447,-0.52891,0.939963,0
-0.52891,0.939963,-0.566243,0.906703,1e-07
-0.566243,0.906703,-0.595246,0.865974,0
-0.595246,0.865974,-0.631797,0.831855,1e-07
-0.631797,0.831855,-0.675362,0.807319,0
-0.675362,0.807319,-0.722497,0.790635,1e-07
-0.722497,0.790635,-0.768084,0.770097,0
-0.768084,0.770097,-0.814572,0.75169,1e-07
-0.814572,0.75169,-0.858325,0.72749,0
-0.858325,0.72749,-0.895395,0.693936,1e-07
-0.895395,0.693936,-0.924352,0.653175,0
-0.924352,0.653175,-0.955665,0.614194,1e-07
-0.955665,0.614194,-0.98249,0.571999,0
-0.98249,0.571999,-1.01711,0.535924,9.94663e-08
-1.01711,0.535924,-1.04294,0.493809,1.3137e-08
0,1,0.0291961,1.04059,2.30633e-08
0.0291961,1.04059,0.0614506,1.0788,1e-07
0.0614506,1.0788,0.0831838,1.12383,0
0.0831838,1.12383,0.105574,1.16853,1e-07
0.105574,1.16853,0.117036,1.2172,0
0.117036,1.2172,0.135114,1.26382,1e-07
0.135114,1.26382,0.161992,1.30598,0
0.161992,1.30598,0.198306,1.34035,8.51509e-08
0.198306,1.34035,0.225881,1.38206,0
0.225881,1.38206,0.242841,1.42909,1.50762e-08
0.242841,1.42909,0.247465,1.47888,7.53809e-09
0,1,0.0393607,1.03083,2.30633e-08
0.0393607,1.03083,0.0757924,1.06508,1e-07
0.0757924,1.06508,0.118858,1.09048,0
0.118858,1.09048,0.161588,1.11645,1e-07
0.161588,1.11645,0.207204,1.13692,0
0.207204,1.13692,0.254948,1.15177,1e-07
0.254948,1.15177,0.299293,1.17487,0
0.299293,1.17487,0.34802,1.18608,8.51509e-08
0.34802,1.18608,0.396934,1.19644,0
0.396934,1.19644,0.446894,1.19844,1.50762e-08
0.446894,1.19844,0.496893,1.1982,7.53809e-09
0,1,0.0236869,0.955967,2.35941e-08
0.0236869,0.955967,0.0455549,0.911002,1e-07
0.0455549,0.911002,0.0690446,0.866864,0
0.0690446,0.866864,0.098424,0.826406,1e-07
0.098424,0.826406,0.127975,0.786072,0
0.127975,0.786072,0.158623,0.746567,1e-07
0.158623,0.746567,0.193831,0.711065,0
0.193831,0.711065,0.223519,0.670833,1e-07
0.223519,0.670833,0.248741,0.627661,0
0.248741,0.627661,0.278346,0.587367,1e-07
0.278346,0.587367,0.31381,0.552132,2.35868e-08
0,1,-0.014639,0.952191,2.35941e-08
-0.014639,0.952191,-0.0349348,0.906495,1e-07
-0.0349348,0.906495,-0.054682,0.86056,0
-0.054682,0.86056,-0.0802228,0.817576,1e-07
-0.0802228,0.817576,-0.115254,0.781899,0
-0.115254,0.781899,-0.15707,0.754488,1e-07
-0.15707,0.754488,-0.194089,0.720878,0
-0.194089,0.720878,-0.235909,0.693472,1e-07
-0.235909,0.693472,-0.282903,0.676396,0
-0.282903,0.676396,-0.3316,0.665057,1e-07
-0.3316,0.665057,-0.378849,0.6487,0
-0.378849,0.6487,-0.428675,0.644538,1e-07
-0.428675,0.644538,-0.478469,0.639998,0
-0.478469,0.639998,-0.5278,0.639955,7.56533e-08
0,1,-0.0487809,1.01097,6.01851e-09
-0.0487809,1.01097,-0.0970409,1.02405,2.69433e-08
-0.0970409,1.02405,-0.146784,1.02909,6.01809e-09
0,1,0.0479649,0.98588,2.35941e-08
0.0479649,0.98588,0.0977319,0.981059,1e-07
0.0977319,0.981059,0.147149,0.973446,0
0.147149,0.973446,0.197147,0.97386,1e-07
0.197147,0.97386,0.246781,0.979903,0
0.246781,0.979903,0.296695,0.982829,1e-07
0.296695,0.982829,0.345843,0.992023,0
0.345843,0.992023,0.392403,1.01025,1e-07
0.392403,1.01025,0.434106,1.03783,0
0.434106,1.03783,0.480104,1.05743,7.64058e-08
0,1,-0.0479938,1.01402,2.35941e-08
-0.0479938,1.01402,-0.0977585,1.01887,1e-07
-0.0977585,1.01887,-0.147543,1.01423,0
-0.147543,1.01423,-0.196995,1.02161,1e-07
-0.196995,1.02161,-0.246783,1.01701,0
-0.246783,1.01701,-0.296758,1.01543,1e-07
-0.296758,1.01543,-0.346734,1.01697,0
-0.346734,1.01697,-0.396451,1.01165,1e-07
-0.396451,1.01165,-0.446064,1.00544,0
-0.446064,1.00544,-0.495641,1.01194,1e-07
-0.495641,1.01194,-0.543211,1.02828,2.38571e-08
0.5,-1,0.539882,-0.969844,2.30633e-08
0.539882,-0.969844,0.571209,-0.930874,1e-07
0.571209,-0.930874,0.60145,-0.891056,0
0.60145,-0.891056,0.620836,-0.844967,1e-07
0.620836,-0.844967,0.645508,-0.801478,0
0.645508,-0.801478,0.67,-0.757887,1e-07
0.67,-0.757887,0.704701,-0.72189,0
0.704701,-0.72189,0.747501,-0.696041,6.97878e-08
0.747501,-0.696041,0.78564,-0.663707,0
0.78564,-0.663707,0.81449,-0.622871,2.64072e-09
0.81449,-0.622871,0.840881,-0.580403,1.32036e-09
0.5,-1,0.538267,-1.03218,2.30633e-08
0.538267,-1.03218,0.578502,-1.06187,1e-07
0.578502,-1.06187,0.610477,-1.1003,0
0.610477,-1.1003,0.643466,-1.13788,1e-07
0.643466,-1.13788,0.673766,-1.17765,0
0.673766,-1.17765,0.694868,-1.22298,1e-07
0.694868,-1.22298,0.71232,-1.26984,0
0.71232,-1.26984,0.719791,-1.31927,6.63318e-08
0.719791,-1.31927,0.725074,-1.36899,0
0.725074,-1.36899,0.729886,-1.41876,3.41272e-09
0.729886,-1.41876,0.745372,-1.4663,1.70636e-09
0.5,-1,0.502249,-0.950051,2.30633e-08
0.502249,-0.950051,0.506992,-0.900276,1e-07
0.506992,-0.900276,0.510867,-0.850426,0
0.510867,-0.850426,0.509986,-0.800434,1e-07
0.509986,-0.800434,0.517639,-0.751023,0
0.517639,-0.751023,0.535749,-0.704418,1e-07
0.535749,-0.704418,0.560862,-0.661183,0
0.560862,-0.661183,0.57787,-0.614164,7.66834e-08
0.57787,-0.614164,0.590867,-0.565883,0
0.590867,-0.565883,0.607427,-0.518705,1.03381e-08
0.607427,-0.518705,0.615217,-0.469316,5.16907e-09
0.5,-1,0.454347,-0.979609,2.35941e-08
0.454347,-0.979609,0.405035,-0.971339,1e-07
0.405035,-0.971339,0.359457,-0.950782,0
0.359457,-0.950782,0.314515,-0.928868,1e-07
0.314515,-0.928868,0.273025,-0.900965,0
0.273025,-0.900965,0.22954,-0.876285,1e-07
0.22954,-0.876285,0.182932,-0.858184,0
0.182932,-0.858184,0.135907,-0.841195,1e-07
0.135907,-0.841195,0.0931428,-0.815287,0
0.0931428,-0.815287,0.0547403,-0.783267,1e-07
0.0547403,-0.783267,0.0130142,-0.755718,0
0.0130142,-0.755718,-0.0209627,-0.719036,1e-07
-0.0209627,-0.719036,-0.0517582,-0.679646,0
-0.0517582,-0.679646,-0.0722094,-0.634019,1e-07
-0.0722094,-0.634019,-0.0956531,-0.59009,2.3413e-08
0.5,-1,0.463255,-0.966092,7.5e-09
0.463255,-0.966092,0.429308,-0.929381,7.49998e-09
0.5,-1,0.481094,-0.953712,2.35941e-08
0.481094,-0.953712,0.463546,-0.906893,1e-07
0.463546,-0.906893,0.453374,-0.857938,0
0.453374,-0.857938,0.455038,-0.807966,1e-07
0.455038,-0.807966,0.454101,-0.757975,0
0.454101,-0.757975,0.446711,-0.708524,1e-07
0.446711,-0.708524,0.445632,-0.658535,0
0.445632,-0.658535,0.438509,-0.609045,1e-07
0.438509,-0.609045,0.441398,-0.559129,0
0.441398,-0.559129,0.45142,-0.510144,1e-07
0.45142,-0.510144,0.452041,-0.460148,0
0.452041,-0.460148,0.464382,-0.411695,1e-07
0.464382,-0.411695,0.478612,-0.363762,0
0.478612,-0.363762,0.496728,-0.317159,1e-07
0.496728,-0.317159,0.517503,-0.27168,0
0.517503,-0.27168,0.526865,-0.222564,1e-07
0.526865,-0.222564,0.544471,-0.175767,0
0.544471,-0.175767,0.556538,-0.127245,1e-07
0.556538,-0.127245,0.560862,-0.0774318,0
0.560862,-0.0774318,0.556318,-0.0276388,5.94824e-08
0.556318,-0.0276388,0.550381,0.0220075,0
0.550381,0.0220075,0.536304,0.069985,9.52206e-10
0.536304,0.069985,0.522073,0.117917,4.76103e-10
0.5,-1,0.49196,-1.04935,2.30633e-08
0.49196,-1.04935,0.493385,-1.09933,1e-07
0.493385,-1.09933,0.504392,-1.1481,0
0.504392,-1.1481,0.507993,-1.19797,1e-07
0.507993,-1.19797,0.51319,-1.2477,0
0.51319,-1.2477,0.50595,-1.29717,1e-07
0.50595,-1.29717,0.492452,-1.34532,0
0.492452,-1.34532,0.481861,-1.39418,8.51509e-08
0.481861,-1.39418,0.470018,-1.44276,0
0.470018,-1.44276,0.461685,-1.49206,1.00762e-08
0.461685,-1.49206,0.449899,-1.54065,5.03809e-09
0.5,-1,0.547268,-0.9837,2.30633e-08
0.547268,-0.9837,0.595371,-0.970058,1e-07
0.595371,-0.970058,0.645303,-0.967443,0
0.645303,-0.967443,0.694596,-0.959066,1e-07
0.694596,-0.959066,0.740303,-0.938796,0
0.740303,-0.938796,0.789493,-0.929829,1e-07
0.789493,-0.929829,0.836165,-0.911894,0
0.836165,-0.911894,0.885605,-0.904433,8.51509e-08
0.885605,-0.904433,0.933356,-0.889603,0
0.933356,-0.889603,0.982181,-0.878828,1.00762e-08
0.982181,-0.878828,1.03121,-0.869053,5.03788e-09
0.5,-1,0.470138,-0.959897,2.35941e-08
0.470138,-0.959897,0.445376,-0.916459,1e-07
0.445376,-0.916459,0.413696,-0.877776,0
0.413696,-0.877776,0.385575,-0.836434,1e-07
0.385575,-0.836434,0.367305,-0.789891,0
0.367305,-0.789891,0.361183,-0.740267,1e-07
0.361183,-0.740267,0.364469,-0.690375,0
0.364469,-0.690375,0.358021,-0.640793,1e-07
0.358021,-0.640793,0.346556,-0.592125,0
0.346556,-0.592125,0.327202,-0.546023,1e-07
0.327202,-0.546023,0.316176,-0.497254,0
0.316176,-0.497254,0.316342,-0.447254,1e-07
0.316342,-0.447254,0.324802,-0.397975,0
0.324802,-0.397975,0.333932,-0.348816,1e-07
0.333932,-0.348816,0.343703,-0.29978,0
0.343703,-0.29978,0.34402,-0.249781,1e-07
0.34402,-0.249781,0.336979,-0.200279,0
0.336979,-0.200279,0.319796,-0.153324,1e-07
0.319796,-0.153324,0.30286,-0.10628,0
0.30286,-0.10628,0.289281,-0.0581593,8.36959e-08
0.289281,-0.0581593,0.279926,-0.00904229,0
0.279926,-0.00904229,0.279047,0.04095,1.32626e-08
0.279047,0.04095,0.267864,0.0896833,6.63128e-09
0.5,-1,0.538694,-0.968333,2.35941e-08
0.538694,-0.968333,0.581058,-0.941776,1e-07
0.581058,-0.941776,0.627963,-0.924459,0
0.627963,-0.924459,0.676223,-0.911382,1e-07
0.676223,-0.911382,0.723667,-0.8956,0
0.723667,-0.8956,0.767118,-0.870862,1e-07
0.767118,-0.870862,0.813371,-0.851869,0
0.813371,-0.851869,0.862364,-0.841885,1e-07
0.862364,-0.841885,0.90945,-0.825067,0
0.90945,-0.825067,0.95916,-0.819689,1e-07
0.95916,-0.819689,1.00859,-0.827208,0
1.00859,-0.827208,1.05702,-0.839631,1e-07
1.05702,-0.839631,1.107,-0.84131,0
1.107,-0.84131,1.15684,-0.845251,1e-07
1.15684,-0.845251,1.20531,-0.857506,0
1.20531,-0.857506,1.25452,-0.866364,1e-07
1.25452,-0.866364,1.29993,-0.887309,0
1.29993,-0.887309,1.3487,-0.898319,1e-07
1.3487,-0.898319,1.39869,-0.899331,0
1.39869,-0.899331,1.44845,-0.904181,1e-07
1.44845,-0.904181,1.49811,-0.898319,0
1.49811,-0.898319,1.54787,-0.893502,1e-07
1.54787,-0.893502,1.59782,-0.895915,0
1.59782,-0.895915,1.64766,-0.891976,1e-07
1.64766,-0.891976,1.69649,-0.881202,0
1.69649,-0.881202,1.74126,-0.858937,3.36245e-08
1.74126,-0.858937,1.77958,-0.826824,3.54342e-10
0.5,-0.5,0.55,-0.500178,2.30633e-08
0.55,-0.500178,0.599254,-0.508782,1e-07
0.599254,-0.508782,0.648396,-0.518005,0
0.648396,-0.518005,0.696855,-0.530321,1e-07
0.696855,-0.530321,0.745856,-0.540267,0
0.745856,-0.540267,0.795854,-0.54077,1e-07
0.795854,-0.54077,0.845553,-0.546247,0
0.845553,-0.546247,0.894566,-0.556133,8.51509e-08
0.894566,-0.556133,0.944468,-0.559255,0
0.944468,-0.559255,0.993806,-0.567363,1.00762e-08
0.993806,-0.567363,1.04357,-0.562527,5.03809e-09
0.5,-0.5,0.520981,-0.545385,2.30633e-08
0.520981,-0.545385,0.548822,-0.586917,1e-07
0.548822,-0.586917,0.569088,-0.632625,0
0.569088,-0.632625,0.596823,-0.674228,1e-07
0.596823,-0.674228,0.620033,-0.718514,0
0.620033,-0.718514,0.641183,-0.763821,1e-07
0.641183,-0.763821,0.658758,-0.81063,0
0.658758,-0.81063,0.685406,-0.852937,6.63318e-08
0.685406,-0.852937,0.714166,-0.893838,0
0.714166,-0.893838,0.741117,-0.935952,3.41272e-09
0.741117,-0.935952,0.777971,-0.969743,1.70636e-09
0.5,-0.5,0.452173,-0.485419,2.35941e-08
0.452173,-0.485419,0.402315,-0.481662,1e-07
0.402315,-0.481662,0.352315,-0.481472,0
0.352315,-0.481472,0.302658,-0.475625,1e-07
0.302658,-0.475625,0.253094,-0.482215,0
0.253094,-0.482215,0.203821,-0.49071,1e-07
0.203821,-0.49071,0.155898,-0.504972,0
0.155898,-0.504972,0.105988,-0.507957,1e-07
0.105988,-0.507957,0.0562385,-0.512959,0
0.0562385,-0.512959,0.0076711,-0.524842,1e-07
0.0076711,-0.524842,-0.0411887,-0.535459,0
-0.0411887,-0.535459,-0.0910012,-0.539786,1e-07
-0.0910012,-0.539786,-0.140631,-0.545861,0
-0.140631,-0.545861,-0.190554,-0.543101,1e-07
-0.190554,-0.543101,-0.240408,-0.539283,0
-0.240408,-0.539283,-0.290224,-0.543576,1e-07
-0.290224,-0.543576,-0.340174,-0.54581,0
-0.340174,-0.54581,-0.389458,-0.554239,1e-07
-0.389458,-0.554239,-0.438473,-0.563687,2.20193e-08
0.5,-0.5,0.464134,-0.534837,2.35941e-08
0.464134,-0.534837,0.426001,-0.567177,1e-07
0.426001,-0.567177,0.38262,-0.592038,0
0.38262,-0.592038,0.334761,-0.606514,1e-07
0.334761,-0.606514,0.28571,-0.616209,0
0.28571,-0.616209,0.235724,-0.615009,1e-07
0.235724,-0.615009,0.185752,-0.616658,0
0.185752,-0.616658,0.135752,-0.616469,1e-07
0.135752,-0.616469,0.0860053,-0.611442,0
0.0860053,-0.611442,0.0360257,-0.610014,1e-07
0.0360257,-0.610014,-0.0137096,-0.604876,0
-0.0137096,-0.604876,-0.0632513,-0.598122,1e-07
-0.0632513,-0.598122,-0.111783,-0.586092,0
-0.111783,-0.586092,-0.161627,-0.582153,1e-07
-0.161627,-0.582153,-0.210909,-0.590599,0
-0.210909,-0.590599,-0.257945,-0.607557,1e-07
-0.257945,-0.607557,-0.307667,-0.61282,0
-0.307667,-0.61282,-0.357375,-0.607418,1e-07
-0.357375,-0.607418,-0.404407,-0.59045,0
-0.404407,-0.59045,-0.454177,-0.585655,1e-07
-0.454177,-0.585655,-0.503092,-0.575097,2.36281e-08
0.5,-0.5,0.548836,-0.489275,1.125e-08
0.548836,-0.489275,0.595139,-0.470381,1.1252e-08
